Id,ProductId,Score,Summary,Text,rating,category,gender
2121,P2,5,Sample review,This is a sample product review,5,Footwear,Female
2122,P1,1,Sample review,This is a sample product review,1,Cosmetics,Male
2123,P2,2,Sample review,This is a sample product review,2,Clothing,Male
2124,P2,5,Sample review,This is a sample product review,5,Clothing,Male
2125,P1,5,Sample review,This is a sample product review,5,Footwear,Female
2126,P3,2,Sample review,This is a sample product review,2,Cosmetics,Female
2127,P3,3,Sample review,This is a sample product review,3,Books,Male
2128,P1,2,Sample review,This is a sample product review,2,Books,Male
2129,P3,2,Sample review,This is a sample product review,2,Books,Male
2130,P1,5,Sample review,This is a sample product review,5,Clothing,Female
2131,P3,3,Sample review,This is a sample product review,3,Footwear,Male
2132,P2,5,Sample review,This is a sample product review,5,Footwear,Male
2133,P2,3,Sample review,This is a sample product review,3,Footwear,Female
2134,P2,5,Sample review,This is a sample product review,5,Food,Male
2135,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
2136,P3,3,Sample review,This is a sample product review,3,Food,Female
2137,P3,4,Sample review,This is a sample product review,4,Footwear,Male
2138,P2,3,Sample review,This is a sample product review,3,Clothing,Male
2139,P2,1,Sample review,This is a sample product review,1,Footwear,Female
2140,P3,2,Sample review,This is a sample product review,2,Cosmetics,Male
2141,P1,3,Sample review,This is a sample product review,3,Food,Female
2142,P4,3,Sample review,This is a sample product review,3,Clothing,Male
2143,P4,2,Sample review,This is a sample product review,2,Cosmetics,Female
2144,P4,4,Sample review,This is a sample product review,4,Footwear,Female
2145,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
2146,P2,2,Sample review,This is a sample product review,2,Food,Female
2147,P1,3,Sample review,This is a sample product review,3,Footwear,Female
2148,P1,4,Sample review,This is a sample product review,4,Food,Female
2149,P3,2,Sample review,This is a sample product review,2,Food,Male
2150,P2,4,Sample review,This is a sample product review,4,Clothing,Male
2151,P4,3,Sample review,This is a sample product review,3,Food,Female
2152,P1,3,Sample review,This is a sample product review,3,Food,Male
2153,P4,5,Sample review,This is a sample product review,5,Food,Male
2154,P2,4,Sample review,This is a sample product review,4,Books,Male
2155,P3,3,Sample review,This is a sample product review,3,Footwear,Male
2156,P1,1,Sample review,This is a sample product review,1,Footwear,Female
2157,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
2158,P3,3,Sample review,This is a sample product review,3,Cosmetics,Male
2159,P4,5,Sample review,This is a sample product review,5,Cosmetics,Female
2160,P2,3,Sample review,This is a sample product review,3,Cosmetics,Female
2161,P4,3,Sample review,This is a sample product review,3,Books,Male
2162,P1,1,Sample review,This is a sample product review,1,Food,Male
2163,P4,2,Sample review,This is a sample product review,2,Books,Female
2164,P3,5,Sample review,This is a sample product review,5,Food,Male
2165,P1,3,Sample review,This is a sample product review,3,Food,Male
2166,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
2167,P2,3,Sample review,This is a sample product review,3,Books,Male
2168,P3,4,Sample review,This is a sample product review,4,Food,Male
2169,P4,2,Sample review,This is a sample product review,2,Clothing,Male
2170,P2,4,Sample review,This is a sample product review,4,Clothing,Male
2171,P3,1,Sample review,This is a sample product review,1,Books,Male
2172,P2,3,Sample review,This is a sample product review,3,Cosmetics,Female
2173,P2,1,Sample review,This is a sample product review,1,Food,Male
2174,P4,1,Sample review,This is a sample product review,1,Footwear,Male
2175,P2,3,Sample review,This is a sample product review,3,Clothing,Male
2176,P1,4,Sample review,This is a sample product review,4,Books,Male
2177,P4,3,Sample review,This is a sample product review,3,Cosmetics,Female
2178,P3,2,Sample review,This is a sample product review,2,Footwear,Female
2179,P3,5,Sample review,This is a sample product review,5,Food,Male
2180,P4,2,Sample review,This is a sample product review,2,Clothing,Male
2181,P2,5,Sample review,This is a sample product review,5,Footwear,Female
2182,P1,1,Sample review,This is a sample product review,1,Cosmetics,Male
2183,P3,1,Sample review,This is a sample product review,1,Clothing,Male
2184,P2,2,Sample review,This is a sample product review,2,Books,Male
2185,P4,3,Sample review,This is a sample product review,3,Cosmetics,Male
2186,P4,1,Sample review,This is a sample product review,1,Cosmetics,Male
2187,P4,3,Sample review,This is a sample product review,3,Food,Female
2188,P3,3,Sample review,This is a sample product review,3,Footwear,Male
2189,P3,3,Sample review,This is a sample product review,3,Books,Female
2190,P4,3,Sample review,This is a sample product review,3,Footwear,Male
2191,P2,1,Sample review,This is a sample product review,1,Footwear,Male
2192,P1,3,Sample review,This is a sample product review,3,Food,Male
2193,P2,4,Sample review,This is a sample product review,4,Books,Male
2194,P3,3,Sample review,This is a sample product review,3,Food,Male
2195,P1,2,Sample review,This is a sample product review,2,Food,Female
2196,P4,5,Sample review,This is a sample product review,5,Footwear,Female
2197,P2,2,Sample review,This is a sample product review,2,Cosmetics,Male
2198,P3,1,Sample review,This is a sample product review,1,Food,Male
2199,P4,3,Sample review,This is a sample product review,3,Food,Female
2200,P3,1,Sample review,This is a sample product review,1,Food,Female
2201,P3,4,Sample review,This is a sample product review,4,Food,Male
2202,P1,3,Sample review,This is a sample product review,3,Cosmetics,Female
2203,P3,5,Sample review,This is a sample product review,5,Footwear,Male
2204,P2,5,Sample review,This is a sample product review,5,Footwear,Female
2205,P1,3,Sample review,This is a sample product review,3,Cosmetics,Male
2206,P1,5,Sample review,This is a sample product review,5,Books,Female
2207,P3,4,Sample review,This is a sample product review,4,Clothing,Male
2208,P4,5,Sample review,This is a sample product review,5,Food,Female
2209,P3,1,Sample review,This is a sample product review,1,Clothing,Male
2210,P2,4,Sample review,This is a sample product review,4,Cosmetics,Male
2211,P4,3,Sample review,This is a sample product review,3,Books,Female
2212,P2,3,Sample review,This is a sample product review,3,Clothing,Male
2213,P4,3,Sample review,This is a sample product review,3,Books,Female
2214,P4,1,Sample review,This is a sample product review,1,Footwear,Male
2215,P2,1,Sample review,This is a sample product review,1,Cosmetics,Female
2216,P3,5,Sample review,This is a sample product review,5,Footwear,Female
2217,P1,3,Sample review,This is a sample product review,3,Cosmetics,Female
2218,P3,2,Sample review,This is a sample product review,2,Clothing,Male
2219,P2,4,Sample review,This is a sample product review,4,Food,Male
2220,P1,5,Sample review,This is a sample product review,5,Books,Female
2221,P2,5,Sample review,This is a sample product review,5,Footwear,Male
2222,P1,3,Sample review,This is a sample product review,3,Food,Male
2223,P3,4,Sample review,This is a sample product review,4,Footwear,Male
2224,P3,2,Sample review,This is a sample product review,2,Food,Female
2225,P2,4,Sample review,This is a sample product review,4,Cosmetics,Female
2226,P1,5,Sample review,This is a sample product review,5,Books,Male
2227,P2,5,Sample review,This is a sample product review,5,Food,Female
2228,P3,5,Sample review,This is a sample product review,5,Footwear,Male
2229,P1,4,Sample review,This is a sample product review,4,Cosmetics,Male
2230,P3,4,Sample review,This is a sample product review,4,Food,Female
2231,P2,2,Sample review,This is a sample product review,2,Books,Male
2232,P1,2,Sample review,This is a sample product review,2,Footwear,Female
2233,P4,3,Sample review,This is a sample product review,3,Clothing,Male
2234,P2,1,Sample review,This is a sample product review,1,Food,Female
2235,P4,4,Sample review,This is a sample product review,4,Clothing,Female
2236,P3,4,Sample review,This is a sample product review,4,Clothing,Female
2237,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
2238,P4,4,Sample review,This is a sample product review,4,Books,Female
2239,P4,5,Sample review,This is a sample product review,5,Clothing,Female
2240,P1,1,Sample review,This is a sample product review,1,Books,Male
2241,P4,5,Sample review,This is a sample product review,5,Food,Male
2242,P3,1,Sample review,This is a sample product review,1,Clothing,Male
2243,P3,4,Sample review,This is a sample product review,4,Clothing,Female
2244,P4,1,Sample review,This is a sample product review,1,Food,Male
2245,P2,2,Sample review,This is a sample product review,2,Clothing,Female
2246,P3,3,Sample review,This is a sample product review,3,Food,Female
2247,P1,5,Sample review,This is a sample product review,5,Books,Male
2248,P3,5,Sample review,This is a sample product review,5,Books,Female
2249,P2,5,Sample review,This is a sample product review,5,Books,Female
2250,P3,1,Sample review,This is a sample product review,1,Clothing,Male
2251,P1,3,Sample review,This is a sample product review,3,Clothing,Female
2252,P2,1,Sample review,This is a sample product review,1,Cosmetics,Female
2253,P2,4,Sample review,This is a sample product review,4,Food,Female
2254,P1,5,Sample review,This is a sample product review,5,Food,Male
2255,P2,2,Sample review,This is a sample product review,2,Food,Female
2256,P1,4,Sample review,This is a sample product review,4,Footwear,Male
2257,P2,4,Sample review,This is a sample product review,4,Books,Female
2258,P1,2,Sample review,This is a sample product review,2,Footwear,Female
2259,P3,1,Sample review,This is a sample product review,1,Books,Male
2260,P3,1,Sample review,This is a sample product review,1,Footwear,Male
2261,P2,2,Sample review,This is a sample product review,2,Cosmetics,Male
2262,P2,3,Sample review,This is a sample product review,3,Food,Female
2263,P2,5,Sample review,This is a sample product review,5,Clothing,Male
2264,P4,2,Sample review,This is a sample product review,2,Books,Male
2265,P2,5,Sample review,This is a sample product review,5,Books,Female
2266,P4,5,Sample review,This is a sample product review,5,Books,Male
2267,P3,4,Sample review,This is a sample product review,4,Books,Female
2268,P4,5,Sample review,This is a sample product review,5,Footwear,Male
2269,P4,4,Sample review,This is a sample product review,4,Clothing,Male
2270,P2,3,Sample review,This is a sample product review,3,Footwear,Male
2271,P2,1,Sample review,This is a sample product review,1,Clothing,Male
2272,P4,2,Sample review,This is a sample product review,2,Books,Female
2273,P4,5,Sample review,This is a sample product review,5,Footwear,Male
2274,P2,2,Sample review,This is a sample product review,2,Footwear,Female
2275,P1,1,Sample review,This is a sample product review,1,Footwear,Female
2276,P2,2,Sample review,This is a sample product review,2,Books,Male
2277,P2,4,Sample review,This is a sample product review,4,Footwear,Female
2278,P4,1,Sample review,This is a sample product review,1,Cosmetics,Female
2279,P3,1,Sample review,This is a sample product review,1,Cosmetics,Female
2280,P2,2,Sample review,This is a sample product review,2,Books,Male
2281,P3,2,Sample review,This is a sample product review,2,Clothing,Male
2282,P1,2,Sample review,This is a sample product review,2,Footwear,Male
2283,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
2284,P4,2,Sample review,This is a sample product review,2,Footwear,Male
2285,P4,3,Sample review,This is a sample product review,3,Food,Female
2286,P1,2,Sample review,This is a sample product review,2,Cosmetics,Female
2287,P1,1,Sample review,This is a sample product review,1,Footwear,Female
2288,P3,3,Sample review,This is a sample product review,3,Books,Male
2289,P3,2,Sample review,This is a sample product review,2,Books,Male
2290,P1,1,Sample review,This is a sample product review,1,Footwear,Female
2291,P2,4,Sample review,This is a sample product review,4,Cosmetics,Female
2292,P1,5,Sample review,This is a sample product review,5,Footwear,Female
2293,P2,1,Sample review,This is a sample product review,1,Food,Male
2294,P2,5,Sample review,This is a sample product review,5,Clothing,Female
2295,P1,5,Sample review,This is a sample product review,5,Cosmetics,Female
2296,P1,4,Sample review,This is a sample product review,4,Footwear,Male
2297,P4,5,Sample review,This is a sample product review,5,Books,Male
2298,P3,2,Sample review,This is a sample product review,2,Food,Female
2299,P1,3,Sample review,This is a sample product review,3,Footwear,Male
2300,P4,4,Sample review,This is a sample product review,4,Food,Male
2301,P3,3,Sample review,This is a sample product review,3,Footwear,Male
2302,P2,1,Sample review,This is a sample product review,1,Cosmetics,Male
2303,P4,3,Sample review,This is a sample product review,3,Clothing,Male
2304,P3,4,Sample review,This is a sample product review,4,Books,Female
2305,P4,3,Sample review,This is a sample product review,3,Food,Male
2306,P2,3,Sample review,This is a sample product review,3,Clothing,Female
2307,P2,4,Sample review,This is a sample product review,4,Footwear,Female
2308,P3,5,Sample review,This is a sample product review,5,Clothing,Female
2309,P1,3,Sample review,This is a sample product review,3,Clothing,Female
2310,P2,4,Sample review,This is a sample product review,4,Food,Male
2311,P1,2,Sample review,This is a sample product review,2,Clothing,Male
2312,P1,3,Sample review,This is a sample product review,3,Books,Female
2313,P4,3,Sample review,This is a sample product review,3,Clothing,Female
2314,P2,5,Sample review,This is a sample product review,5,Food,Female
2315,P2,3,Sample review,This is a sample product review,3,Books,Male
2316,P4,1,Sample review,This is a sample product review,1,Footwear,Male
2317,P4,4,Sample review,This is a sample product review,4,Books,Female
2318,P1,2,Sample review,This is a sample product review,2,Cosmetics,Male
2319,P4,2,Sample review,This is a sample product review,2,Clothing,Female
2320,P4,1,Sample review,This is a sample product review,1,Clothing,Male
2321,P2,5,Sample review,This is a sample product review,5,Cosmetics,Male
2322,P2,2,Sample review,This is a sample product review,2,Books,Female
2323,P4,3,Sample review,This is a sample product review,3,Food,Female
2324,P4,1,Sample review,This is a sample product review,1,Food,Male
2325,P2,3,Sample review,This is a sample product review,3,Books,Male
2326,P4,1,Sample review,This is a sample product review,1,Cosmetics,Female
2327,P2,1,Sample review,This is a sample product review,1,Food,Male
2328,P3,1,Sample review,This is a sample product review,1,Clothing,Male
2329,P1,1,Sample review,This is a sample product review,1,Footwear,Male
2330,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
2331,P4,1,Sample review,This is a sample product review,1,Footwear,Male
2332,P4,2,Sample review,This is a sample product review,2,Books,Female
2333,P4,4,Sample review,This is a sample product review,4,Books,Female
2334,P1,4,Sample review,This is a sample product review,4,Books,Male
2335,P1,2,Sample review,This is a sample product review,2,Books,Female
2336,P3,3,Sample review,This is a sample product review,3,Food,Male
2337,P3,2,Sample review,This is a sample product review,2,Food,Female
2338,P3,4,Sample review,This is a sample product review,4,Clothing,Male
2339,P4,4,Sample review,This is a sample product review,4,Books,Female
2340,P3,5,Sample review,This is a sample product review,5,Food,Male
2341,P1,4,Sample review,This is a sample product review,4,Books,Male
2342,P1,4,Sample review,This is a sample product review,4,Books,Male
2343,P2,1,Sample review,This is a sample product review,1,Cosmetics,Female
2344,P2,1,Sample review,This is a sample product review,1,Books,Female
2345,P3,5,Sample review,This is a sample product review,5,Clothing,Female
2346,P1,4,Sample review,This is a sample product review,4,Food,Female
2347,P2,4,Sample review,This is a sample product review,4,Cosmetics,Male
2348,P1,5,Sample review,This is a sample product review,5,Clothing,Male
2349,P3,3,Sample review,This is a sample product review,3,Cosmetics,Male
2350,P1,4,Sample review,This is a sample product review,4,Footwear,Female
2351,P4,4,Sample review,This is a sample product review,4,Cosmetics,Male
2352,P4,3,Sample review,This is a sample product review,3,Books,Female
2353,P1,1,Sample review,This is a sample product review,1,Footwear,Female
2354,P3,1,Sample review,This is a sample product review,1,Footwear,Female
2355,P3,2,Sample review,This is a sample product review,2,Footwear,Female
2356,P1,1,Sample review,This is a sample product review,1,Cosmetics,Female
2357,P3,2,Sample review,This is a sample product review,2,Books,Female
2358,P1,1,Sample review,This is a sample product review,1,Clothing,Female
2359,P1,4,Sample review,This is a sample product review,4,Clothing,Male
2360,P2,5,Sample review,This is a sample product review,5,Books,Male
2361,P3,4,Sample review,This is a sample product review,4,Footwear,Female
2362,P2,1,Sample review,This is a sample product review,1,Clothing,Male
2363,P3,1,Sample review,This is a sample product review,1,Food,Male
2364,P3,1,Sample review,This is a sample product review,1,Cosmetics,Female
2365,P3,1,Sample review,This is a sample product review,1,Footwear,Male
2366,P4,3,Sample review,This is a sample product review,3,Footwear,Male
2367,P3,2,Sample review,This is a sample product review,2,Footwear,Male
2368,P1,3,Sample review,This is a sample product review,3,Footwear,Female
2369,P1,5,Sample review,This is a sample product review,5,Books,Male
2370,P1,4,Sample review,This is a sample product review,4,Books,Female
2371,P2,4,Sample review,This is a sample product review,4,Books,Male
2372,P3,4,Sample review,This is a sample product review,4,Cosmetics,Male
2373,P4,4,Sample review,This is a sample product review,4,Books,Female
2374,P4,2,Sample review,This is a sample product review,2,Food,Female
2375,P3,1,Sample review,This is a sample product review,1,Clothing,Female
2376,P1,5,Sample review,This is a sample product review,5,Books,Female
2377,P3,5,Sample review,This is a sample product review,5,Cosmetics,Male
2378,P4,4,Sample review,This is a sample product review,4,Cosmetics,Female
2379,P3,5,Sample review,This is a sample product review,5,Food,Female
2380,P4,1,Sample review,This is a sample product review,1,Cosmetics,Female
2381,P3,1,Sample review,This is a sample product review,1,Clothing,Female
2382,P2,5,Sample review,This is a sample product review,5,Clothing,Male
2383,P1,3,Sample review,This is a sample product review,3,Food,Male
2384,P2,3,Sample review,This is a sample product review,3,Cosmetics,Male
2385,P3,1,Sample review,This is a sample product review,1,Food,Male
2386,P1,5,Sample review,This is a sample product review,5,Books,Male
2387,P1,3,Sample review,This is a sample product review,3,Footwear,Female
2388,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
2389,P2,2,Sample review,This is a sample product review,2,Books,Male
2390,P4,1,Sample review,This is a sample product review,1,Clothing,Male
2391,P1,3,Sample review,This is a sample product review,3,Footwear,Female
2392,P4,1,Sample review,This is a sample product review,1,Cosmetics,Male
2393,P4,1,Sample review,This is a sample product review,1,Cosmetics,Female
2394,P3,4,Sample review,This is a sample product review,4,Books,Male
2395,P3,2,Sample review,This is a sample product review,2,Books,Female
2396,P4,5,Sample review,This is a sample product review,5,Books,Female
2397,P4,5,Sample review,This is a sample product review,5,Footwear,Female
2398,P3,2,Sample review,This is a sample product review,2,Clothing,Male
2399,P2,2,Sample review,This is a sample product review,2,Footwear,Female
2400,P2,3,Sample review,This is a sample product review,3,Food,Female
2401,P4,1,Sample review,This is a sample product review,1,Cosmetics,Male
2402,P1,3,Sample review,This is a sample product review,3,Food,Male
2403,P3,4,Sample review,This is a sample product review,4,Clothing,Female
2404,P2,3,Sample review,This is a sample product review,3,Clothing,Female
2405,P2,1,Sample review,This is a sample product review,1,Clothing,Female
2406,P2,4,Sample review,This is a sample product review,4,Footwear,Female
2407,P4,2,Sample review,This is a sample product review,2,Clothing,Male
2408,P3,1,Sample review,This is a sample product review,1,Books,Male
2409,P1,2,Sample review,This is a sample product review,2,Food,Male
2410,P2,1,Sample review,This is a sample product review,1,Food,Male
2411,P3,3,Sample review,This is a sample product review,3,Food,Male
2412,P1,4,Sample review,This is a sample product review,4,Food,Female
2413,P4,2,Sample review,This is a sample product review,2,Footwear,Female
2414,P1,1,Sample review,This is a sample product review,1,Footwear,Female
2415,P2,5,Sample review,This is a sample product review,5,Food,Female
2416,P2,1,Sample review,This is a sample product review,1,Cosmetics,Male
2417,P4,1,Sample review,This is a sample product review,1,Cosmetics,Male
2418,P4,5,Sample review,This is a sample product review,5,Footwear,Male
2419,P3,3,Sample review,This is a sample product review,3,Books,Female
2420,P1,1,Sample review,This is a sample product review,1,Clothing,Male
2421,P2,2,Sample review,This is a sample product review,2,Footwear,Female
2422,P3,1,Sample review,This is a sample product review,1,Footwear,Female
2423,P3,2,Sample review,This is a sample product review,2,Cosmetics,Male
2424,P1,2,Sample review,This is a sample product review,2,Books,Male
2425,P4,1,Sample review,This is a sample product review,1,Footwear,Male
2426,P2,3,Sample review,This is a sample product review,3,Footwear,Male
2427,P2,3,Sample review,This is a sample product review,3,Clothing,Male
2428,P3,5,Sample review,This is a sample product review,5,Food,Female
2429,P3,1,Sample review,This is a sample product review,1,Cosmetics,Male
2430,P2,5,Sample review,This is a sample product review,5,Cosmetics,Female
2431,P4,5,Sample review,This is a sample product review,5,Clothing,Female
2432,P3,5,Sample review,This is a sample product review,5,Food,Male
2433,P1,3,Sample review,This is a sample product review,3,Clothing,Female
2434,P3,3,Sample review,This is a sample product review,3,Cosmetics,Female
2435,P2,1,Sample review,This is a sample product review,1,Footwear,Female
2436,P1,4,Sample review,This is a sample product review,4,Cosmetics,Male
2437,P2,5,Sample review,This is a sample product review,5,Footwear,Female
2438,P2,5,Sample review,This is a sample product review,5,Cosmetics,Male
2439,P1,3,Sample review,This is a sample product review,3,Food,Female
2440,P1,1,Sample review,This is a sample product review,1,Clothing,Female
2441,P3,4,Sample review,This is a sample product review,4,Books,Female
2442,P4,1,Sample review,This is a sample product review,1,Cosmetics,Female
2443,P3,1,Sample review,This is a sample product review,1,Footwear,Female
2444,P3,5,Sample review,This is a sample product review,5,Footwear,Male
2445,P4,5,Sample review,This is a sample product review,5,Books,Female
2446,P3,2,Sample review,This is a sample product review,2,Cosmetics,Male
2447,P3,3,Sample review,This is a sample product review,3,Clothing,Male
2448,P3,4,Sample review,This is a sample product review,4,Food,Female
2449,P2,1,Sample review,This is a sample product review,1,Food,Female
2450,P3,4,Sample review,This is a sample product review,4,Food,Female
2451,P3,2,Sample review,This is a sample product review,2,Books,Male
2452,P2,5,Sample review,This is a sample product review,5,Books,Male
2453,P4,4,Sample review,This is a sample product review,4,Footwear,Female
2454,P2,5,Sample review,This is a sample product review,5,Food,Male
2455,P1,3,Sample review,This is a sample product review,3,Cosmetics,Female
2456,P1,3,Sample review,This is a sample product review,3,Clothing,Male
2457,P1,4,Sample review,This is a sample product review,4,Food,Female
2458,P4,4,Sample review,This is a sample product review,4,Food,Male
2459,P4,4,Sample review,This is a sample product review,4,Food,Male
2460,P4,2,Sample review,This is a sample product review,2,Books,Male
2461,P2,2,Sample review,This is a sample product review,2,Clothing,Male
2462,P1,5,Sample review,This is a sample product review,5,Clothing,Female
2463,P1,3,Sample review,This is a sample product review,3,Clothing,Female
2464,P1,2,Sample review,This is a sample product review,2,Footwear,Male
2465,P4,4,Sample review,This is a sample product review,4,Food,Female
2466,P4,1,Sample review,This is a sample product review,1,Clothing,Male
2467,P1,1,Sample review,This is a sample product review,1,Footwear,Male
2468,P2,5,Sample review,This is a sample product review,5,Cosmetics,Male
2469,P1,5,Sample review,This is a sample product review,5,Clothing,Male
2470,P3,1,Sample review,This is a sample product review,1,Footwear,Male
2471,P1,1,Sample review,This is a sample product review,1,Food,Female
2472,P2,3,Sample review,This is a sample product review,3,Food,Male
2473,P2,5,Sample review,This is a sample product review,5,Cosmetics,Male
2474,P4,4,Sample review,This is a sample product review,4,Books,Female
2475,P2,4,Sample review,This is a sample product review,4,Books,Female
2476,P2,5,Sample review,This is a sample product review,5,Clothing,Male
2477,P2,3,Sample review,This is a sample product review,3,Cosmetics,Male
2478,P1,5,Sample review,This is a sample product review,5,Footwear,Male
2479,P2,4,Sample review,This is a sample product review,4,Cosmetics,Male
2480,P3,2,Sample review,This is a sample product review,2,Cosmetics,Male
2481,P2,5,Sample review,This is a sample product review,5,Food,Female
2482,P2,4,Sample review,This is a sample product review,4,Cosmetics,Female
2483,P2,3,Sample review,This is a sample product review,3,Footwear,Female
2484,P2,2,Sample review,This is a sample product review,2,Books,Male
2485,P1,3,Sample review,This is a sample product review,3,Food,Male
2486,P3,5,Sample review,This is a sample product review,5,Food,Female
2487,P3,5,Sample review,This is a sample product review,5,Footwear,Male
2488,P2,3,Sample review,This is a sample product review,3,Footwear,Female
2489,P1,4,Sample review,This is a sample product review,4,Footwear,Female
2490,P3,3,Sample review,This is a sample product review,3,Books,Female
2491,P2,1,Sample review,This is a sample product review,1,Clothing,Male
2492,P1,3,Sample review,This is a sample product review,3,Food,Female
2493,P2,2,Sample review,This is a sample product review,2,Footwear,Female
2494,P4,4,Sample review,This is a sample product review,4,Footwear,Male
2495,P2,2,Sample review,This is a sample product review,2,Food,Female
2496,P3,1,Sample review,This is a sample product review,1,Books,Male
2497,P1,3,Sample review,This is a sample product review,3,Clothing,Female
2498,P1,1,Sample review,This is a sample product review,1,Footwear,Female
2499,P1,5,Sample review,This is a sample product review,5,Food,Female
2500,P4,1,Sample review,This is a sample product review,1,Books,Male
2501,P3,4,Sample review,This is a sample product review,4,Books,Male
2502,P3,2,Sample review,This is a sample product review,2,Footwear,Female
2503,P3,2,Sample review,This is a sample product review,2,Food,Male
2504,P3,3,Sample review,This is a sample product review,3,Food,Female
2505,P1,3,Sample review,This is a sample product review,3,Footwear,Female
2506,P1,4,Sample review,This is a sample product review,4,Cosmetics,Male
2507,P3,4,Sample review,This is a sample product review,4,Cosmetics,Female
2508,P2,5,Sample review,This is a sample product review,5,Books,Female
2509,P1,4,Sample review,This is a sample product review,4,Clothing,Female
2510,P3,2,Sample review,This is a sample product review,2,Footwear,Female
2511,P2,4,Sample review,This is a sample product review,4,Food,Female
2512,P4,4,Sample review,This is a sample product review,4,Books,Male
2513,P4,1,Sample review,This is a sample product review,1,Footwear,Female
2514,P4,4,Sample review,This is a sample product review,4,Books,Female
2515,P4,1,Sample review,This is a sample product review,1,Clothing,Male
2516,P3,5,Sample review,This is a sample product review,5,Cosmetics,Female
2517,P4,5,Sample review,This is a sample product review,5,Cosmetics,Male
2518,P4,2,Sample review,This is a sample product review,2,Footwear,Female
2519,P3,3,Sample review,This is a sample product review,3,Food,Female
2520,P1,4,Sample review,This is a sample product review,4,Food,Male
2521,P3,2,Sample review,This is a sample product review,2,Footwear,Male
2522,P3,3,Sample review,This is a sample product review,3,Footwear,Female
2523,P1,4,Sample review,This is a sample product review,4,Clothing,Male
2524,P2,2,Sample review,This is a sample product review,2,Food,Male
2525,P3,2,Sample review,This is a sample product review,2,Footwear,Female
2526,P3,2,Sample review,This is a sample product review,2,Food,Male
2527,P4,2,Sample review,This is a sample product review,2,Cosmetics,Male
2528,P3,1,Sample review,This is a sample product review,1,Clothing,Male
2529,P2,4,Sample review,This is a sample product review,4,Footwear,Female
2530,P2,1,Sample review,This is a sample product review,1,Books,Female
2531,P4,1,Sample review,This is a sample product review,1,Clothing,Male
2532,P4,3,Sample review,This is a sample product review,3,Cosmetics,Female
2533,P2,2,Sample review,This is a sample product review,2,Footwear,Female
2534,P1,3,Sample review,This is a sample product review,3,Footwear,Female
2535,P3,1,Sample review,This is a sample product review,1,Clothing,Male
2536,P2,3,Sample review,This is a sample product review,3,Books,Male
2537,P1,4,Sample review,This is a sample product review,4,Food,Male
2538,P2,2,Sample review,This is a sample product review,2,Footwear,Female
2539,P4,2,Sample review,This is a sample product review,2,Books,Male
2540,P4,5,Sample review,This is a sample product review,5,Books,Female
2541,P3,2,Sample review,This is a sample product review,2,Food,Male
2542,P4,1,Sample review,This is a sample product review,1,Cosmetics,Female
2543,P3,1,Sample review,This is a sample product review,1,Cosmetics,Male
2544,P2,5,Sample review,This is a sample product review,5,Books,Female
2545,P3,2,Sample review,This is a sample product review,2,Cosmetics,Female
2546,P3,3,Sample review,This is a sample product review,3,Footwear,Female
2547,P1,5,Sample review,This is a sample product review,5,Books,Male
2548,P2,2,Sample review,This is a sample product review,2,Clothing,Female
2549,P3,2,Sample review,This is a sample product review,2,Footwear,Female
2550,P2,3,Sample review,This is a sample product review,3,Food,Female
2551,P2,1,Sample review,This is a sample product review,1,Food,Female
2552,P1,1,Sample review,This is a sample product review,1,Footwear,Male
2553,P2,4,Sample review,This is a sample product review,4,Books,Female
2554,P2,4,Sample review,This is a sample product review,4,Books,Female
2555,P4,4,Sample review,This is a sample product review,4,Cosmetics,Male
2556,P1,3,Sample review,This is a sample product review,3,Cosmetics,Female
2557,P1,4,Sample review,This is a sample product review,4,Books,Male
2558,P3,2,Sample review,This is a sample product review,2,Clothing,Female
2559,P2,3,Sample review,This is a sample product review,3,Footwear,Female
2560,P4,1,Sample review,This is a sample product review,1,Food,Male
2561,P3,5,Sample review,This is a sample product review,5,Books,Female
2562,P2,1,Sample review,This is a sample product review,1,Cosmetics,Female
2563,P4,1,Sample review,This is a sample product review,1,Cosmetics,Male
2564,P1,3,Sample review,This is a sample product review,3,Cosmetics,Female
2565,P3,5,Sample review,This is a sample product review,5,Food,Male
2566,P4,4,Sample review,This is a sample product review,4,Cosmetics,Female
2567,P4,5,Sample review,This is a sample product review,5,Food,Female
2568,P3,2,Sample review,This is a sample product review,2,Footwear,Female
2569,P1,4,Sample review,This is a sample product review,4,Clothing,Female
2570,P4,2,Sample review,This is a sample product review,2,Footwear,Male
2571,P3,4,Sample review,This is a sample product review,4,Food,Male
2572,P2,5,Sample review,This is a sample product review,5,Food,Male
2573,P2,5,Sample review,This is a sample product review,5,Footwear,Female
2574,P3,3,Sample review,This is a sample product review,3,Footwear,Female
2575,P1,5,Sample review,This is a sample product review,5,Food,Female
2576,P4,1,Sample review,This is a sample product review,1,Books,Female
2577,P4,1,Sample review,This is a sample product review,1,Footwear,Male
